ID транзакции;Категория;Сумма покупки;Кешбэк
-23482909_3586753;Цветы;1193,47;23,87
-23482909_3586791;Цветы;1569,67;188,36
-23482909_3586821;Цветы;424,2;8,48
-23482909_3586848;Цветы;418,13;20,91
-23482909_3586869;Цветы;524;10,48
-23482909_3586878;Цветы;550,73;66,09
-23482909_3586887;Цветы;1515,47;30,31
-23482909_3586904;Цветы;2369,8;47,4
-23482909_3586913;Цветы;323,6;6,47
-23482909_3586938;Цветы;1672,07;200,65
-23482909_3586946;Цветы;336,6;6,73
-23482909_3586951;Цветы;278,8;5,58
-23482909_3586953;Цветы;936,67;18,73
-23482909_3586960;Цветы;286,73;5,73
-23482909_3586961;Цветы;316;6,32
-23482909_3586976;Цветы;185,13;3,7
-23482909_3586977;Цветы;214,8;4,3
-23482909_3586983;Цветы;224,8;11,24
-23482909_3586984;Цветы;230,87;11,54
-23482909_3586985;Цветы;403,47;8,07
-23482909_3586993;Цветы;262,87;5,26
-23482909_3586994;Цветы;255,13;5,1
-23482909_3586995;Цветы;1324,6;26,49
-23482909_3587000;Цветы;271,87;5,44
-23482909_3587001;Цветы;2720,93;54,42
-23482909_3587002;Цветы;4017,2;80,34
-23482909_3587007;Цветы;339,2;40,7
-23482909_3587008;Цветы;258,53;5,17
-23482909_3587009;Цветы;283,67;5,67
-23482909_3587010;Цветы;297,8;5,96
-23482909_3587018;Цветы;378,13;7,56
-23482909_3587019;Цветы;320,53;6,41
-23482909_3587020;Цветы;320,13;6,4
-23482909_3587024;Цветы;330,8;39,7
-23482909_3587025;Цветы;439,07;52,69
-23482909_3587027;Цветы;879,53;17,59
-23482909_3587028;Цветы;407,8;8,16
-23482909_3587029;Цветы;827,87;16,56
-23482909_3587032;Цветы;601,93;12,04
-23482909_3587033;Цветы;696,07;13,92
-23482909_3587034;Цветы;923,4;18,47
-23482909_3587038;Цветы;853,27;17,07
-23482909_3587039;Цветы;905,33;18,11
-23482909_3587043;Цветы;1134,93;22,7
-23482909_3587044;Цветы;2865,8;57,32
-23482909_3587061;Цветы;1103;22,06
-23482909_3587062;Цветы;966,13;19,32
-23482909_3587063;Цветы;996,73;19,93
-23482909_3587147;Цветы;886,47;17,73
-23482909_3587205;Цветы;15660,33;313,21
-23482909_3587216;Цветы;17237,87;2068,54
-23482909_3587315;Цветы;735,8;88,3
-23482909_3587340;Цветы;689,13;13,78
-23482909_3587353;Цветы;1449,4;28,99
-23482909_3587520;Цветы;14388,6;1726,63
-23482909_3587561;Цветы;1011,47;20,23
-23482909_3587583;Цветы;552,27;38,66
-23482909_3587599;Цветы;14375,07;287,5
-23482909_3587718;Цветы;1708,73;34,17
-23482909_3587721;Цветы;1708,73;34,17
-23482909_3587772;Цветы;951,73;19,03
-23482909_3587786;Цветы;624,33;12,49
-23482909_3587793;Цветы;503,73;10,07
-23482909_3587794;Цветы;693,4;13,87
-23482909_3587879;Цветы;541,73;10,83
-23482909_3587903;Цветы;518,93;10,38
-23482909_3587914;Цветы;2414;48,28
-23482909_3587942;Цветы;1604,13;32,08
-23482909_3587996;Цветы;802,27;16,05
-23482909_3588051;Цветы;22234,6;444,69
-23482909_3588083;Цветы;17005,2;850,26
-23482909_3588093;Цветы;1033;20,66
-23482909_3588141;Цветы;1765,07;35,3
-23482909_3588245;Цветы;489,27;9,79
-23482909_3588267;Цветы;645,4;12,91
-23482909_3588383;Цветы;864,87;17,3
-23482909_3588409;Цветы;965,67;19,31
-23482909_3588422;Цветы;1023,33;20,47
-23482909_3588449;Цветы;1107,4;22,15
-23482909_3588479;Цветы;1298,13;25,96
-23482909_3588499;Цветы;385,93;19,3
-23482909_3588517;Цветы;839,6;16,79
-23482909_3588538;Цветы;258,4;5,17
-23482909_3588559;Цветы;255,2;5,1
-23482909_3588585;Цветы;283,53;5,67
-23482909_3588599;Цветы;220,4;4,41
-23482909_3588604;Цветы;2972,27;356,67
-23482909_3588609;Цветы;170,73;3,41
-23482909_3588616;Цветы;184,13;3,68
-23482909_3588617;Цветы;255,73;30,69
-23482909_3588618;Цветы;227,73;11,39
-23482909_3588625;Цветы;224,67;11,23
-23482909_3588626;Цветы;245,67;4,91
-23482909_3588643;Цветы;272,27;5,45
-23482909_3588649;Цветы;293,27;5,87
-23482909_3588650;Цветы;255,67;12,78
-23482909_3588651;Цветы;247,2;4,94
-23482909_3588652;Цветы;266,4;5,33
-23482909_3588668;Цветы;288,53;5,77
-23482909_3588683;Цветы;335,6;6,71
-23482909_3588684;Цветы;279,07;33,49
-23482909_3588685;Цветы;267;5,34
-23482909_3588686;Цветы;314,87;6,3
-23482909_3588694;Цветы;301,4;6,03
-23482909_3588695;Цветы;376,4;45,17
-23482909_3588696;Цветы;307,47;36,9
-23482909_3588698;Цветы;965,6;19,31
-23482909_3588699;Цветы;7158,6;143,17
-23482909_3588720;Цветы;527,13;26,36
-23482909_3588721;Цветы;248,47;17,39
-23482909_3588722;Цветы;639,27;12,79
-23482909_3588723;Цветы;1423,53;28,47
-23482909_3588726;Цветы;665,33;13,31
-23482909_3588732;Цветы;801,07;16,02
-23482909_3588733;Цветы;829,6;16,59
-23482909_3588734;Цветы;811,6;16,23
-23482909_3588810;Цветы;726,2;14,52
-23482909_3588828;Цветы;621,8;12,44
-23482909_3588889;Цветы;1140,67;22,81
-23482909_3588901;Цветы;833,53;16,67
-23482909_3588968;Цветы;436,27;8,73
-23482909_3588977;Цветы;15107,6;302,15
-23482909_3589035;Цветы;1274,53;25,49
-23482909_3589073;Цветы;1097,6;131,71
-23482909_3589156;Цветы;1298,47;25,97
-23482909_3589238;Цветы;1465,13;29,3
-23482909_3589281;Цветы;586,4;11,73
-23482909_3589305;Цветы;815,53;16,31
-23482909_3589352;Цветы;331,73;6,63
-23482909_3589374;Цветы;944,33;18,89
-23482909_3589380;Цветы;326,67;6,53
-23482909_3589403;Цветы;1478,73;29,57
-23482909_3589422;Цветы;439,47;52,74
-23482909_3589438;Цветы;355,07;7,1
-23482909_3589449;Цветы;1614,47;32,29
-23482909_3589462;Цветы;14537,6;290,75
-23482909_3589478;Цветы;495,6;9,91
-23482909_3589489;Цветы;14406,27;1728,75
-23482909_3589534;Цветы;452;9,04
-23482909_3589555;Цветы;728,27;14,57
-23482909_3589568;Цветы;599,13;11,98
-23482909_3589584;Цветы;2045,2;40,9
-23482909_3589613;Цветы;729,47;14,59
-23482909_3589662;Цветы;14077,27;281,55
-23482909_3589696;Цветы;2419,87;290,38
-23482909_3589734;Цветы;1545,2;30,9
-23482909_3589769;Цветы;5005,8;100,12
-23482909_3589793;Цветы;583,6;11,67
-23482909_3589835;Цветы;508,8;10,18
-23482909_3589860;Цветы;738,47;14,77
-23482909_3589871;Цветы;567,6;11,35
-23482909_3589922;Цветы;1448,8;173,86
-23482909_3589940;Цветы;1351,8;27,04
-23482909_3589948;Цветы;1334,6;26,69
-23482909_3589963;Цветы;440,53;8,81
-23482909_3589975;Цветы;366,2;7,32
-23482909_3589976;Цветы;256,27;5,13
-23482909_3589988;Цветы;301,67;6,03
-23482909_3589989;Цветы;329,53;6,59
-23482909_3589990;Цветы;349,87;7
-23482909_3590002;Цветы;278,47;5,57
-23482909_3590031;Цветы;165,93;3,32
-23482909_3590032;Цветы;224,47;4,49
-23482909_3590037;Цветы;311,27;15,56
-23482909_3590038;Цветы;179,47;8,97
-23482909_3590039;Цветы;245,73;4,91
-23482909_3590040;Цветы;202,07;4,04
-23482909_3590041;Цветы;223,87;4,48
-23482909_3590044;Цветы;280,67;5,61
-23482909_3590053;Цветы;192,27;3,85
-23482909_3590054;Цветы;251,27;5,03
-23482909_3590056;Цветы;208,87;4,18
-23482909_3590057;Цветы;271,4;5,43
-23482909_3590058;Цветы;276,93;5,54
-23482909_3590059;Цветы;269,6;5,39
-23482909_3590062;Цветы;329,6;6,59
-23482909_3590064;Цветы;305,4;6,11
-23482909_3590065;Цветы;414,53;49,74
-23482909_3590066;Цветы;7204,13;144,08
-23482909_3590069;Цветы;383,67;46,04
-23482909_3590070;Цветы;392,73;47,13
-23482909_3590071;Цветы;547,87;65,74
-23482909_3590075;Цветы;635,2;31,76
-23482909_3590076;Цветы;687,73;13,75
-23482909_3590078;Цветы;689,07;13,78
-23482909_3590079;Цветы;763,53;15,27
-23482909_3590090;Цветы;893,8;17,88
-23482909_3590091;Цветы;889,4;17,79
-23482909_3590113;Цветы;1156,07;23,12
-23482909_3590118;Цветы;1375,67;27,51
-23482909_3590119;Цветы;596,53;71,58
-23482909_3590165;Цветы;942,07;113,05
-23482909_3590184;Цветы;589,8;70,78
-23482909_3590228;Цветы;538,67;10,77
-23482909_3590229;Цветы;1787,53;35,75
-23482909_3590267;Цветы;14192,33;283,85
-23482909_3590288;Цветы;482,8;9,66
-23482909_3590332;Цветы;323,53;6,47
-23482909_3590347;Цветы;479;57,48
-23482909_3590370;Цветы;955;114,6
-23482909_3590377;Цветы;16283,13;1953,98
-23482909_3590400;Цветы;15652;1878,24
-23482909_3590453;Цветы;501,33;10,03
-23482909_3590472;Цветы;416,2;8,32
-23482909_3590496;Цветы;701,53;14,03
-23482909_3590520;Цветы;476,8;9,54
-23482909_3590555;Цветы;659,87;13,2
-23482909_3590556;Цветы;14440,73;288,81
-23482909_3590588;Цветы;14107,93;282,16
-23482909_3590612;Цветы;412,13;8,24
-23482909_3590647;Цветы;539,53;10,79
-23482909_3590677;Цветы;579,4;11,59
-23482909_3590703;Цветы;482,2;9,64
-23482909_3590721;Цветы;936,53;112,38
-23482909_3590739;Цветы;999,6;19,99
-23482909_3590790;Цветы;1059,87;21,2
-23482909_3590873;Цветы;2672;53,44
-23482909_3590888;Цветы;14332,6;1719,91
-23482909_3590936;Цветы;667,93;13,36
-23482909_3590958;Цветы;1141,27;22,83
-23482909_3590995;Цветы;574,73;11,49
-23482909_3591062;Цветы;1907,27;38,15
-23482909_3591089;Цветы;1924,93;38,5
-23482909_3591116;Цветы;477,87;9,56
-23482909_3591138;Цветы;580,93;11,62
-23482909_3591167;Цветы;642,07;12,84
-23482909_3591189;Цветы;710,13;14,2
-23482909_3591199;Цветы;376,6;7,53
-23482909_3591218;Цветы;1234,2;24,68
-23482909_3591224;Цветы;393,93;7,88
-23482909_3591235;Цветы;1192,13;23,84
-23482909_3591236;Цветы;448,07;8,96
-23482909_3591239;Цветы;316,6;6,33
-23482909_3591264;Цветы;1021,33;122,56
-23482909_3591274;Цветы;197,2;3,94
-23482909_3591275;Цветы;251,27;5,03
-23482909_3591289;Цветы;236,93;4,74
-23482909_3591290;Цветы;249,93;5
-23482909_3591291;Цветы;275,93;5,52
-23482909_3591298;Цветы;214,33;4,29
-23482909_3591299;Цветы;240,93;4,82
-23482909_3591300;Цветы;265,93;5,32
-23482909_3591301;Цветы;358,87;7,18
-23482909_3591304;Цветы;304,53;6,09
-23482909_3591309;Цветы;282,87;33,94
-23482909_3591310;Цветы;315,07;6,3
-23482909_3591319;Цветы;294,33;5,89
-23482909_3591320;Цветы;519,2;62,3
-23482909_3591323;Цветы;550,33;11,01
-23482909_3591324;Цветы;452,2;54,26
-23482909_3591325;Цветы;503,67;60,44
-23482909_3591326;Цветы;595,47;11,91
-23482909_3591336;Цветы;831;16,62
-23482909_3591354;Цветы;504,67;10,09
-23482909_3591355;Цветы;617,93;12,36
-23482909_3591356;Цветы;669,93;13,4
-23482909_3591357;Цветы;731,33;14,63
-23482909_3591375;Цветы;1271,27;25,43
-23482909_3591376;Цветы;880,4;17,61
-23482909_3591427;Цветы;1111,33;22,23
-23482909_3591456;Цветы;1880,07;37,6
-23482909_3591483;Цветы;889,73;106,77
-23482909_3591495;Цветы;820,93;98,51
-23482909_3591511;Цветы;2834,6;340,15
-23482909_3591576;Цветы;583;11,66
-23482909_3591632;Цветы;816,73;16,33
-23482909_3591709;Цветы;505,87;10,12
-23482909_3591749;Цветы;16737;2008,44
-23482909_3591799;Цветы;813,93;16,28
-23482909_3591860;Цветы;527,2;36,9
-23482909_3591925;Цветы;530,93;10,62
-23482909_3591987;Цветы;15259,8;1831,18
-23482909_3592138;Цветы;649,2;12,98
-23482909_3592211;Цветы;561,2;11,22
-23482909_3592232;Цветы;691,13;13,82
-23482909_3592259;Цветы;15781,13;315,62
-23482909_3592309;Цветы;14045,67;1685,48
-23482909_3592373;Цветы;625,07;12,5
-23482909_3592415;Цветы;3310,4;66,21
-23482909_3592441;Цветы;7543,53;150,87
-23482909_3592465;Цветы;14717,67;1766,12
-23482909_3592538;Цветы;1797,13;35,94
-23482909_3592570;Цветы;1946,53;233,58
-23482909_3592712;Цветы;805,33;16,11
-23482909_3592721;Цветы;1891,4;226,97
-23482909_3592760;Цветы;4259,4;511,13
-23482909_3592787;Цветы;489,93;9,8
-23482909_3592810;Цветы;474,27;9,49
-23482909_3592849;Цветы;1429,53;28,59
-23482909_3592899;Цветы;958,73;115,05
-23482909_3592936;Цветы;3682,8;441,94
-23482909_3592987;Цветы;669,33;13,39
-23482909_3593009;Цветы;412,67;8,25
-23482909_3593014;Цветы;441,13;8,82
-23482909_3593023;Цветы;358,13;42,98
-23482909_3593024;Цветы;529,4;10,59
-23482909_3593025;Цветы;504,87;25,24
-23482909_3593029;Цветы;981,33;19,63
-23482909_3593039;Цветы;697,33;13,95
-23482909_3593050;Цветы;935,27;18,71
-23482909_3593056;Цветы;1630,8;32,62
-23482909_3593069;Цветы;859,2;17,18
-23482909_3593154;Цветы;2489,13;49,78
-23482909_3593220;Цветы;876,13;17,52
-23482909_3593221;Цветы;1370,67;164,48
-23482909_3593238;Цветы;955,6;114,67
-23482909_3593261;Цветы;622,07;12,44
-23482909_3593292;Цветы;3540,6;70,81
-23482909_3593343;Цветы;2418,93;48,38
-23482909_3593422;Цветы;267,13;5,34
-23482909_3593425;Цветы;865,07;103,81
-23482909_3593433;Цветы;502,27;35,16
-23482909_3593439;Цветы;473,13;56,78
-23482909_3593444;Цветы;530,53;10,61
-23482909_3593458;Цветы;375,73;26,3
-23482909_3593473;Цветы;924,8;18,5
-23482909_3593482;Цветы;1597,33;31,95
-23482909_3593501;Цветы;1606,87;32,14
-23482909_3593532;Цветы;1479,87;29,6
-23482909_3593576;Цветы;1451,67;174,2
-23482909_3593584;Цветы;663,27;79,59
-23482909_3593600;Цветы;383,6;46,03
